text,Trump,Biden,West,HOF
Less than one year ago #JonOssoff stood with #JohnLewis on National #VoterRegistration Day and affirmed his continued commitment to #CivilRights.[NEWLINE][NEWLINE]Vote your @ossoff![NEWLINE][NEWLINE]#GASen #DemCastGA #VoteBlue2020 [NEWLINE]#FlipTheSenate #VoteBlueTheWholeBallot[NEWLINE]https://t.co/P8p7LFpAFb,0.0,4.0,0.0,Non-Hateful
"@RudyCerda Hmmmm.....nope, you don’t have a vagina so pipe down.  Perhaps you should lobby to sew guys dickholes shut so women don’t have to be in the position to choose.  #trump2020 #BidenHarris2020",2.0,2.0,0.0,Hateful
@JoeBiden TOO LATE MR TRUMP. YOU SEE MEXICANS AS CRIMINALS ALTHOUG THEY ARENT. WE HOPE JOE AND KAMALA UNDERLINE TRUTH FREEDOM AND FRIENDSHIP AMONG ALL COUNTRIES,1.0,4.0,0.0,Non-Hateful
"Former President George W. Bush, the only living Republican ex-president, extended congratulations to President-elect Joe Biden and Vice President-elect Kamala Harris on Sunday. https://t.co/51nIRp7e7J",0.0,2.0,0.0,Non-Hateful
@KamalaHarris Yes just like we did in 2016 #Trump2020,4.0,2.0,0.0,Non-Hateful
@people Breaking news!! I’m voting for #Trump2020 and putting my support behind #Pence ahead of VP debate!,4.0,0.0,0.0,Non-Hateful
"@ASlavitt Actually, I eagerly await the day when I don't have to see Trump's face or tweets or latest lies.",4.0,0.0,0.0,Non-Hateful
I can’t wait to watch #mamala go to battle for her Joe! #BidenHarris2020,0.0,4.0,0.0,Non-Hateful
I heard that our soon to be elected president Joe Biden along with our soon to be elected vice president Kamala Harris are looking for a few volunteers  to help President  Donald Trump move out of the White House.       [NEWLINE]If you want to volunteer call our next leaders,1.0,4.0,0.0,Non-Hateful
"@senatemajldr @POTUS So wait...MAGATs are calling for postponing the election but, he is doing great?  Carry on! @JoeBiden #GetBackabetter #BidenHarris2020",2.0,4.0,0.0,Non-Hateful
@realDonaldTrump is on Twitter now declaring himself the winner of the debate based on online polls. [NEWLINE][NEWLINE]My headline suggestion: Bots declare shot tot and crackpot winner of 1st debate[NEWLINE][NEWLINE]#VoteBlueToEndThisNightmare #VoteBlue2020 #BidenWonTheDebate,1.0,4.0,0.0,Hateful
Eric Trump asserted to @jonkarl that everyone at the White House is tested everyday which is not accurate.  Many people in various roles working on the campus are not tested daily.  The president himself said he was tested every 2-3 days before his illness.,2.0,0.0,0.0,Non-Hateful
#Trump2020 [NEWLINE][NEWLINE]Who do you TRUST to help and protect you and your family?,4.0,0.0,0.0,Non-Hateful
Teen climate activist Greta Thunberg endorses Joe Biden for president. [NEWLINE][NEWLINE]The Taliban endorses Trump.,2.0,2.0,0.0,Non-Hateful
"Not a fan of Trump at all, but he was castigated for the cages that the poor children were kept in. The cages that Obama opened. Lets see if Joe and Kamala will close them.",3.0,3.0,0.0,Non-Hateful
"@TalbertSwan Anyone supporting Trump and the GOP since 1968 fits that description. It is especially so now with the GOP’s overt racism and authoritarian fascism under Trump, but the GOP has been in a downward spiral into evil for decades.",1.0,0.0,0.0,Non-Hateful
@DianaLogue2 Thank you Chancellor Merkel. America rejoices in our choice of Joe Biden &amp; Kamala Harris and look forward to a much better relationship with all leaders of the world😍,0.0,4.0,0.0,Non-Hateful
"I'd like to see @stephenharper tweet congratulating Joe Biden, and Kamala Harris. After all, he congratulated Orban, and Bolsonaro, on their wins.",0.0,2.0,0.0,Non-Hateful
@JoeBiden Your word doesn't mean jack to me. #Trump2020,4.0,1.0,0.0,Non-Hateful
@thebradfordfile Fucking war on Christians! #trump2020,4.0,0.0,0.0,Hateful
Trump is a joke.  Idiots believe him.[NEWLINE][NEWLINE]#trump2020 https://t.co/zA7wchNGeC,1.0,0.0,0.0,Hateful
@JuliansRum Beat the #Corona like a #Warrior #Trump2020 #TrumpCovid19 ❤️❤️❤️❤️❤️❤️,4.0,0.0,0.0,Non-Hateful
@abc9861238 Good job👏👍[NEWLINE][NEWLINE]#Trump2020🇺🇸,4.0,0.0,0.0,Non-Hateful
One party wants you to live in fear and wait for them to tell you when it’s safe. [NEWLINE][NEWLINE]The other party wants you to not be gripped by fear and live your life taking care of yourself and others. [NEWLINE][NEWLINE]The contrast is clear. #Trump2020,4.0,0.0,0.0,Non-Hateful
@Jeanshelley5 @PJStrikeForce @MazurikL A “billionaire” paying 750 dollars in taxes writing off 70k for his hair isn’t fraud. Sure... 🙄 Keep living in cultlandia. I’ll be voting for someone who pays his taxes. #BidenHarris2020,1.0,4.0,0.0,Non-Hateful
Best @JoeBiden sign EVER!! [NEWLINE][NEWLINE]#BidenHarris2020 https://t.co/YoQd6N7HYA,0.0,4.0,0.0,Non-Hateful
bottom line #bidenharris2020 https://t.co/lsWZtfTdI2,0.0,4.0,0.0,Non-Hateful
@realDonaldTrump YOU AREN'T BETTER FOR ANYONE. DISGRACE TO THE USA. #BidenHarris2020 #TrumpIsANationalDisgrace #TrumpTaxReturns,1.0,4.0,0.0,Hateful
need more songs like this out there! https://t.co/PlgsYzIol9[NEWLINE]#RidinWithBidenHarris #BidenHarris2020 #BidenHarris2020ToSaveAmerica @KamalaHarris @JoeBiden https://t.co/MWKX9hdem7,0.0,4.0,0.0,Non-Hateful
"@realDonaldTrump @TheLastRefuge2 I proudly stand by @realDonaldTrump and fellow patriots. In the heart of East Los Angeles, we ARE the silent majority.    Thank you, Mr. President! For God and County! 🇺🇸🇺🇸🇺🇸#LatinosForTrump #AdelanteConTrump #Trump2020 https://t.co/0eDrhLASOF",4.0,0.0,0.0,Non-Hateful
Forever our #joyfulwarrior has this! #BidenHarris2020 https://t.co/xYOETuEfij,0.0,4.0,0.0,Non-Hateful
"@BlazeKush325 @Dave_Abling [NEWLINE]Can I get a follow back, please?[NEWLINE]#Trump2020 [NEWLINE]#MAGA",4.0,0.0,0.0,Non-Hateful
Breaking: Joe Biden Elected President Of United States / Kamala Harris Makes History As First Female &amp; Black VP [#Election2020] https://t.co/1nRumSDU01,0.0,2.0,0.0,Non-Hateful
"Stacey Abrams should be governor or Georgia. She never stopped fighting. GA is one of the vulnerable states regarding voter suppression. Donate, volunteer /6[NEWLINE][NEWLINE]#RBG #HereRightMatters #BidenHarris2020 [NEWLINE][NEWLINE]https://t.co/amr86khyEr",0.0,4.0,0.0,Non-Hateful
"as impossible as it probably is, my hope is this is the Trump Redemption Arc where he comes out of thr hospital actually taking covid seriously -&gt; actual mask/health mandates[NEWLINE][NEWLINE]ok redemption is way too strong a word but you get the idea[NEWLINE][NEWLINE]#BidenHarris2020 💯",3.0,4.0,0.0,Non-Hateful
@realDonaldTrump Please do whatever it takes to take the media/camera attention off of JOE LAME AND BORING AS H*LL DEMENTIA Biden so that no one pays attention to his career (47 year) politician A*S! #TRUMP2020 TO KEEP AMERICA GREAT! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,4.0,1.0,0.0,Hateful
Thank you @robbystarbuck @JoeBiden Is this your idea? You're a liar and a racist - FACT. Slo-mo-racist-joe #TRUMP2020 https://t.co/jlWmaR20Yr,4.0,1.0,0.0,Hateful
@SierraWhiskee Truth!!! Thank for God sending his Only Son to wash away my sins as far as the East is from the West! Oh and #Trump2020,4.0,0.0,0.0,Non-Hateful
What we heard from @POTUS @realDonaldTrump was answers to the questions🇺🇸[NEWLINE][NEWLINE]You #CreepyJoe still can’t answer a question #Debate2020‼️[NEWLINE][NEWLINE]Folks we need #FourMoreYears or we risk losing everything to @JoeBiden and #SocialistElite @DNC‼️[NEWLINE][NEWLINE]#TrumpPence2020[NEWLINE]#KAG2020LandslideVictory https://t.co/E16Pzh4KUq,4.0,1.0,0.0,Hateful
"Poor pic of Dr. Biden, better of Kamala, blurry of Gaga, AND JOE!!! https://t.co/9ynASOoBzz",0.0,2.0,0.0,Non-Hateful
@RepDougCollins Vote for Joe Biden &amp; Kamala Harris and all Blue down the line![NEWLINE]👇 https://t.co/QM80KQiiyN,0.0,4.0,0.0,Non-Hateful
@chrislongview He's the RIGHT person for the time we're going through! #BidenHarris2020,0.0,4.0,0.0,Non-Hateful
Never Forget the Particulars of Trump’s Epic Homestretch Meltdown https://t.co/nbW5pIraYp via @thedailybeast,2.0,0.0,0.0,Non-Hateful
"@DrBiden Oh, I'm definitely registered and ready to vote! I'm voting #BidenHarris2020",0.0,4.0,0.0,Non-Hateful
Pence’s Handling of COVID Is Straight Out of the Christian Right Playbook https://t.co/5VUqmTVkmi,2.0,0.0,0.0,Non-Hateful
@ChrisEvans @evansshine @RachelLeishman Why suddenly I want to see Chris Evans as Joe Biden and Maya Rudolph (Obviously! 😉) as Kamala Harris? No offense to Jim Carrey though. ❤😂,0.0,2.0,0.0,Non-Hateful
"Double Exposure: D.T. (October 2020), #crayon and #charcoal on paper. An experimental piece. #abstractart #drawing #autisticartist #autisticart #spectrumart #artistwithautism #artistwithdisability #satire #politics #bidenharris2020 #voteblue #antitrump #antirepublican #votehimout https://t.co/HeRgy3W5Vt",1.0,4.0,0.0,Non-Hateful
"So, in a backhanded way, Trump did do us a favor. He showed that most of our protections against a dictatorship are built on trust. Trust that no one will abuse the power we’ve given the president, both through the Constitution and by legislation. /1",3.0,0.0,0.0,Non-Hateful
#BidenHarris2020 is the winner,0.0,4.0,0.0,Non-Hateful
@BRET @FoxNews @foxandfriends @TrumpWarRoom @realDonaldTrump @dcexaminer @realDailyWire @dbongino @seanhannity @RealJamesWoods @marklevinshow @BreitbartNews @WSJopinion #MAGA2020 #BIDEN REFUSES 2 TAKE DRUG TESTS B4 DEBATE?WHAT IS HE HIDING? ENHANCEMENT DRUGS?[NEWLINE]#CHRIS WALLACE ASK!,2.0,1.0,0.0,Non-Hateful
"@Shaztwirl This is how it has rolled for 4 years in the US, Sharon. Constant disinformation aka lies. These are good posts all in caps! Joe Biden is our President-elect and Kamala Harris is our VP-elect!!!",0.0,4.0,0.0,Non-Hateful
Corona 33 days before election. Election date 03 Nov 03x11=33[NEWLINE][NEWLINE]#Trump #TrumpCovid #TrumpHasCorona #Biden2020 #Biden #USA #US #Election2020 #NewYork #California #Florida #Canada #uk #london #DonaldTrump #donaldtrumpcovid #Australia #Illuminati https://t.co/3F2ZhX7vEn https://t.co/fsokmuXr60,2.0,2.0,0.0,Non-Hateful
Older voters may turn out to be the Democrats’ 2020 heroes  “I do what I can to make sure that my children have a noble life.”  #Vote2020 #BidenHarris2020 #PennsylvaniaVotes https://t.co/zHqSvS8qR2,0.0,4.0,0.0,Non-Hateful
"Congratulations Joe Biden, &amp; Kamala Harris &amp; Team! Wishing ALL Americans well! Here's to Unity! [NEWLINE]Nov 7- Bi'Den Day! #TheResistance #BidenHarris2020",0.0,4.0,0.0,Non-Hateful
@KamalaHarris [NEWLINE]@MeaghanBLynch [NEWLINE]Sad I didn’t get to see our VP @KamalaHarris while here in Detroit-but grateful to see her on television with my Governor @GovWhitmer and Lt. Governor @LtGovGilchrist. [NEWLINE]Thank you for visiting Michigan. #BidenHarris2020,0.0,4.0,0.0,Non-Hateful
"So there's a brand of Venezuelan Trump supporter that thinks Joe is bad but Kamala is the real evil, communist, dictator-like. I think I know why that is 🙄😏☹ (aside from profound ignorance about US politics)",2.0,2.0,0.0,Non-Hateful
"Please, listen to the Scientists! #GoJoe2020 #BidenHarris2020 https://t.co/BFMxdP9mgr",0.0,4.0,0.0,Non-Hateful
@adamhousley Sounds like a dirty rotten thing the left is doing to silence him #WalkAwayFromDemocrats #DemocratsAreCorrupt #Trump2020 #VoteRed,4.0,1.0,0.0,Hateful
@johncusack Sorry John then you can delete Mr.Maga.  And.... America !!!why your at it ....And by the way I will block all your crappy movies you made ...too bad Trump is winning again and you can’t stop it 🇺🇸#Trump2020,4.0,0.0,0.0,Non-Hateful
I think BOTH #VoteHimOut #TrumpIsBroke #BidenHarris2020 https://t.co/ycgTlnWnXU,1.0,4.0,0.0,Non-Hateful
has anyone made an edit of pence as jack from lord of the flies,2.0,0.0,0.0,Non-Hateful
@WideAngle_ @seanhannity Typical Liberal. I am guessing you see Antifa protesters in Portland holding hands &amp; singing Kumbaya instead of burning down US cities &amp; assaulting police officers. [NEWLINE][NEWLINE]#DENIAL [NEWLINE]#TRUMP2020 #Trump2020LandslideVictory #TRUMP2020ToSaveAmerica 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/SDVJmeqxN5,1.0,0.0,0.0,Non-Hateful
"@calijeff1 @QDecoder @Lovestr50361283 @_Kel_Varnsen_ @RAGINxCAJUN @zaphodbebblebr1 @TrumpSugar @banita_s @PatriotOne20 @mathmomma24 @ConcernedinPV @waywardmegan15 @PoliticsPot @Brian_Alford @Emma34770971 @ziggystardad @LadyOfTheOcean1 @alshadowdancer @misshellca @BSHerrle @laylow88861429 @HurrNot @KattMist @rwlawoffice @N3ILA_ @ConnorInsurance @DigiVorr @GaryPostell4 @MistressRedWasp @cloudzzz757 @Fueldog2 @Vickie627 @Beardedfox89 @topleveltroll2 @robcarlson20 @KelliPenney @hrt6017 @homeworkeater @r0xie_f0x @Theocracidal @ahrehead @TheRensh @QDified @kent_nye @parknfly07 @Scottkeding @d1017baby @Mongo3804 @medwoman1 @SBDSoultrain Joe Biden needs to be receiving care for early onset Dementia, instead he's being used to get Kamala Harris in the White House, which is so vile and disgusting.",0.0,1.0,0.0,Non-Hateful
"@davidharsanyi @DonaldJTrumpJr Unlike LOYAL Don Jr, lieutenant colonel #Vindman lost his career as soon as he testified against #Trump![NEWLINE]#Ukraine could have helped us against #Biden but for his complaining about #bribery and #extortion![NEWLINE][NEWLINE]#TrumpPence2020 #MakeAmericaGreatAgain #TedCruz",4.0,1.0,0.0,Non-Hateful
Here's a great idea from India:[NEWLINE][NEWLINE]Make a Trump kite.[NEWLINE][NEWLINE]Fly it proudly and fly it high for all to see.[NEWLINE][NEWLINE]#Trump2020 https://t.co/WK8C6t3tHJ,4.0,0.0,0.0,Non-Hateful
So pleased for the USA tonight.[NEWLINE][NEWLINE]I just hope Joe Biden and Kamala Harris can unite the people on what they have in common. This is going to be such a difficult task.[NEWLINE][NEWLINE]#AmericaElection #2020Elections #getinthebintrump #losertrump #TrumpTantrum #TrumpOut #,1.0,4.0,0.0,Hateful
@MysterySolvent Still pissed that 37% of the country don’t care. #BidenHarris2020 https://t.co/E05nc5GdUX,0.0,4.0,0.0,Non-Hateful
@trom771 @_ReaalAmerican_ Biden won't survive the debate. I'm betting he won't go to the debate. #DementiaJoe #Trump2020,4.0,1.0,0.0,Hateful
"As a business owner, I wince when Trump explains we had the best economy. I saw this dance before. Trump had casinos in Atlantic City. And then they failed. And he went bankrupt. It’s what you did for us lately. Failed casinos. Failed economy. https://t.co/Gurwz4vFTt",1.0,0.0,0.0,Non-Hateful
"@JoeBiden Pls stay safe Mr. VP (soon to be Mr. POTUS).  We need your leadership, compassion, intelligence, guidance, commitment, and most importantly, your LOVE of our nation.  PS - please keep airing ALL of your campaign ads.  America needs them!  #BidenHarris2020",0.0,4.0,0.0,Non-Hateful
This is the proof that Joe Biden is cheating during the debate. Go figures![NEWLINE]#Trump2020 #MAGA2020 #bidenhidesinbasement #Biden #Trump #Election2020 #presidentialdebate https://t.co/f1fyDsr2d0,4.0,1.0,0.0,Non-Hateful
"Dr. Fauci said in March that the Trump Administration was doing everything possible to fight the coronavirus. [NEWLINE][NEWLINE]“I believe so... In the context of what we’re being challenged with, I think everybody’s doing really well,"" Dr. Fauci said.[NEWLINE]https://t.co/TtsKJpZTQ2",2.0,0.0,0.0,Non-Hateful
@jkjk04028490 @ZarryluvChelsie @joshbechill5 Have a seat lil bro. We’re professionals.[NEWLINE][NEWLINE]https://t.co/qpBYAJSIlS,0.0,0.0,0.0,Non-Hateful
"Huntington Beach, CA #Trump2020 ❤️🇺🇸 https://t.co/PzSr852vDl",4.0,0.0,0.0,Non-Hateful
Trump paramilitary unit? Hold on I'm getting a call rn. https://t.co/l32M5sHXj2 https://t.co/FwfVCGwfnC,2.0,0.0,0.0,Non-Hateful
"Obama in Miami: ""You think he's hard at work coming up with a plan to get us out of this mess? Well, I don't know, because I know he's had a tough week. Everybody's been very unfair to Donald Trump this week.""",2.0,0.0,0.0,Non-Hateful
Trump you will get my vote if you fire the stupid sob that made that call!,4.0,0.0,0.0,Hateful
Ted Cruz #ProudBoys &amp; trump campaign manager stepping down 😂 [NEWLINE]#MAGA2020 [NEWLINE]#Trump2020 [NEWLINE]@tedcruz https://t.co/gvHH58nNSx,4.0,0.0,0.0,Non-Hateful
"@ThePlumLineGS The GOP Plan:[NEWLINE]1) lose presidency.[NEWLINE]2) lose senate.[NEWLINE]3) Pivot to austerity to ""cripple"" Biden presidency.[NEWLINE]4) Belatedly realize they are the minority party.",1.0,2.0,0.0,Non-Hateful
"@realDonaldTrump Well, you told the Proud Boys to #standdownandstandby , after all, right?[NEWLINE][NEWLINE]#TrumpCrimeFamily [NEWLINE]#TrumpLiedPeopleDied [NEWLINE]#BidenHarris2020 https://t.co/3pS4hOATkC",1.0,4.0,0.0,Hateful
"Joe Biden received endorsements from 19 newspapers in one week — including in AZ, FL, and PA.[NEWLINE][NEWLINE]The Tampa Bay Times said: “He’s a decent man and a leader who can help heal the country...America needs a new president.”[NEWLINE][NEWLINE]#BidenCoalition #BidenHarris2020 [NEWLINE][NEWLINE]https://t.co/h0TX1rVeVR https://t.co/1IXL9tGM50",0.0,4.0,0.0,Non-Hateful
Where is Joe Biden and Kamala Harris condemning this behavior?,0.0,1.0,0.0,Non-Hateful
Sad but not surprising. Nothing with human decency still supports tramp. #COVID19 [NEWLINE]#COVIDー19 [NEWLINE]#VoteBlueToEndThisNightmare [NEWLINE]#VoteHimOut [NEWLINE]#BidenCares [NEWLINE]#BidenHarris2020 https://t.co/SXtyr5qMU1,1.0,4.0,0.0,Non-Hateful
"Apparently Proud Boy affiliated militias in Oregon, who are allies of Portland Police, Salem Police &amp; Oregon State Police, are openly talking about assassinating @DAMikeSchmidt @tedwheeler @OregonGovBrown [NEWLINE][NEWLINE]https://t.co/4HQl1CxpDa",0.0,0.0,0.0,Non-Hateful
#fucktrump #fuckthegop #realdonaldtrump #trump2020 #trumpvirus[NEWLINE][NEWLINE]The lunatic fringe GOP loses another court case in an attempt to restrict voting.  The cheaters need to quit frivolous cases.[NEWLINE][NEWLINE]Trump’s Suit Over Nevada Ballots Tossed Over Lack of Fraud Proof https://t.co/bQji8gGBLO,1.0,0.0,0.0,Hateful
"We've operated this campaign by listening to the experts. Even when it's been inconvenient; it's about keeping people safe. That is Joe Biden's and Kamala Harris's leadership by example. And, frankly, I think we've been pretty damn innovative about it. https://t.co/ZxY2B80UAF",0.0,4.0,0.0,Non-Hateful
