HITId,directness,shock_annotator_sentiment,anger_annotator_sentiment,confusion_annotator_sentiment,sadness_annotator_sentiment,indifference_annotator_sentiment,disgust_annotator_sentiment,fear_annotator_sentiment,race_or_ethnicity,gender,religion,lgbtq,nationality,age,disability,class,none,abuse_level
1409,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2
1149,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
3119,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,2
3566,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
3611,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
462,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2
2168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2198,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2
979,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2
1284,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2
934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
86,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
3746,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
2103,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
3589,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
2266,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2
5136,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
812,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1069,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2
4203,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
3422,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2
5255,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,2
1800,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
5351,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,2
1022,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2
1556,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
349,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
2642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1576,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
1699,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2
2625,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
4709,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
720,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2
434,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3550,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2
3154,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
4623,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
1148,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2
3177,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
1194,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
1204,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2
3347,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3953,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
1707,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4468,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2
2600,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2
624,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
293,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2
2451,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
3905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3312,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
1246,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2
2740,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3868,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
2448,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
652,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2
614,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
3521,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2
2540,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,2
2752,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
4890,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2
1009,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
2806,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
677,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
2142,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2821,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2753,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
66,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
49,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
4269,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,2
5072,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
2451,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
918,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
854,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2
2094,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
5640,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
3557,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2
2764,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
3768,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
985,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2
196,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2
5081,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
124,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,2
2117,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
3516,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2
1229,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
1856,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2
4523,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2
3215,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
3761,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
2779,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
4467,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
4799,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
1824,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2
978,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
4155,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
426,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
3020,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,2
2695,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2
4904,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,2
1312,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1847,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2986,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
4673,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2
1803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2470,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2661,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2
476,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
1811,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2
3618,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
4498,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2
124,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
3442,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2
1066,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
1770,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2
835,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2
2103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
681,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
1878,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
3384,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,2
4851,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
3198,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
4888,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
3180,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
538,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
626,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
3842,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
5400,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
1946,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,2
618,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
3876,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
690,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
5322,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2
2716,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2
4711,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2
2234,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
2399,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
2862,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2
1500,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
3876,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
3939,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2
3339,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2
3613,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
1526,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1598,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
4859,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2
278,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3662,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2
740,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
238,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
5513,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
1896,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
4361,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2
1093,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
2031,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2
5050,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2
466,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
2748,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2
5461,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
1859,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2
4528,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2
2913,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2
5437,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2
2315,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2105,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2
1641,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
1968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5419,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
1296,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
1721,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,2
1116,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
5397,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
5194,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2
1083,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2
5124,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1545,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,2
3311,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2574,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
337,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
4335,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
2521,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
820,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
3235,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
1631,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1146,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2776,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
1157,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
4657,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,2
2130,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2
410,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,2
605,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
1403,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
1878,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
3953,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
4547,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
2961,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3512,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
2415,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,2
297,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
663,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5571,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
543,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
595,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2
786,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
4656,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2
3672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4378,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
980,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2
613,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2
5082,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
5328,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
4093,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2
5037,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2
5067,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3638,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
67,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,2
2192,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2
1159,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
2723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
2104,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
3072,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,2
3590,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2
3929,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
4761,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
2990,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2150,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2
4836,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
65,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
529,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
1102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
98,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
3129,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2828,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2
2750,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2084,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2112,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
216,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
449,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3317,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3998,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
3354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
3956,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
3950,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1043,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
81,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2
4918,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2567,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2139,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1732,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2
1529,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
626,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
539,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1409,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2
3830,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2
4756,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2769,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
4791,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,2
3068,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
1783,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
2179,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
5386,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
1489,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
218,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2
3332,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5460,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2
2049,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2
842,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5297,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4189,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,2
1394,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2
2243,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
397,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
4894,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2
3638,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
4896,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
5566,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2795,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2
4054,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
2988,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1863,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,2
1917,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2
554,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
368,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2
634,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
5558,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
968,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2
4300,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2
3000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1188,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
4663,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
5169,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2
1476,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2307,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2
1090,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
3823,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
2451,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5622,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2
5122,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
2945,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4601,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,2
398,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,2
5423,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
1051,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
669,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2
1956,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,2
5215,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2216,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2
222,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
3628,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
3173,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2
2478,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
781,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
1784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2941,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
5465,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
3336,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2
4229,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2
11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1292,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2
2756,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
2147,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2
2166,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
5043,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
2983,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2
202,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
735,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2
3452,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
4513,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
2899,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
5497,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2
42,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
3607,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
4445,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2
3081,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2
382,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2847,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2798,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
5454,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
2891,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2
124,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,2
5390,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
